package,sequence_length,additive_anim_type,ref_pose_seq,enable_root_motion,playback,sha256
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Bwd,1.2000000476837158,<AdditiveAnimationType.AAT_NONE: 0>,,True,PIE end-to-end,e1400dc7a7bfca224e0aa7796e5c230236ad634c808b2a1540cbad8903fa897b
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Bwd_Left,1.1333333253860474,<AdditiveAnimationType.AAT_NONE: 0>,,True,Native pose evaluation at 4 phases; no end-to-end playback claim,8d535eb181e756f56974efae068f34da050747fd8836fe2bb5f0c693f51325c2
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Bwd_Right,1.1333333253860474,<AdditiveAnimationType.AAT_NONE: 0>,,True,Native pose evaluation at 4 phases; no end-to-end playback claim,6e0bd9b3ba2e982ac9ffd60a643dab78cf886d194a26af518170a02dc4f3eac0
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Fwd,1.5333333015441895,<AdditiveAnimationType.AAT_NONE: 0>,,True,PIE end-to-end,540a6a77c48027e13be84d483c6afd18d82fb115b7532334597ebefe2249ecd0
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Fwd_Left,1.5333333015441895,<AdditiveAnimationType.AAT_NONE: 0>,,True,Native pose evaluation at 4 phases; no end-to-end playback claim,f7797a7841cb86c3dc9e68dcdf968e538c9a7335abb1b0d9db95e0983b2226d7
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Fwd_Right,1.5333333015441895,<AdditiveAnimationType.AAT_NONE: 0>,,True,Native pose evaluation at 4 phases; no end-to-end playback claim,787c7b69a054c6f2850503c016a2ef2fade7ad0941375c8e521c3534bf695d12
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Left,1.2333333492279053,<AdditiveAnimationType.AAT_NONE: 0>,,True,PIE end-to-end,a99d18722e504801616e1c0c495711c43c2d82c4465f7f388cdae8a45502bd1e
/Game/Characters/Mannequins/Anims/Rifle/Walk/MF_Rifle_Walk_Right,1.5,<AdditiveAnimationType.AAT_NONE: 0>,,True,PIE end-to-end,2c2c12d6a959d69c96962ca340bdfe984942df621ee2ff7e7e955662ddaee52a
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Fire_Aimed,1.4666666984558105,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Aim_Pose.A_TFA_FP_AR_Aim_Pose,False,Native pose evaluation at 4 phases; no end-to-end playback claim,d86b0b2de616503bf11a0f58da33a754a1674b15dafc109dfdb2a482dc26048a
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Fire_Auto,1.4666666984558105,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Idle_Pose_Standing.A_TFA_FP_AR_Idle_Pose_Standing,False,Native pose evaluation at 4 phases; no end-to-end playback claim,f9183ee5dcf770e3817b0d2d393d2c26cfa36de6d932b00a316e972a488cf8d9
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Fire_Empty,1.1333333253860474,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Idle_Pose_Standing.A_TFA_FP_AR_Idle_Pose_Standing,False,Native pose evaluation at 4 phases; no end-to-end playback claim,79b3880015c3a83f9c8569293f27d90f4af2b059823f44789984f913ecee5ab7
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Fire_Semi,0.800000011920929,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Idle_Pose_Standing.A_TFA_FP_AR_Idle_Pose_Standing,False,Native pose evaluation at 4 phases; no end-to-end playback claim,a4e9e4cc33f6ee4d7812e0d1479f6bb9723107f0af43aa5d3aa805b3868ddeed
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Reload,3.6666667461395264,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Idle_Pose_Standing.A_TFA_FP_AR_Idle_Pose_Standing,False,PIE end-to-end,bef7a341e76f9508082917d4f55cc042ca0eca5adc6a297862caa6eac42e667d
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Reload_Aimed,3.6666667461395264,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Aim_Pose.A_TFA_FP_AR_Aim_Pose,False,PIE end-to-end,f9c2ca36c6209db1993fbe11eb68eb1c20cd99c07b7bac1ae8023881c1d75f85
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Reload_Empty,3.6666667461395264,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Idle_Pose_Standing.A_TFA_FP_AR_Idle_Pose_Standing,False,PIE end-to-end,2b9c1c1e3713423864da36a529c110b5f05bdebc8b6e9ad90ef947668b3ffe35
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Combat/A_TFA_FP_AR_Reload_Empty_Aimed,3.6666667461395264,<AdditiveAnimationType.AAT_LOCAL_SPACE_BASE: 1>,/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Poses/A_TFA_FP_AR_Aim_Pose.A_TFA_FP_AR_Aim_Pose,False,PIE end-to-end,28062fc79331cdbe6fb8cacbf4b86a25744f4b3472fabe4fb6f97a7641b7ebc5
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Locomotion/A_TFA_FP_AR_Idle_Loop_Aimed,2.0,<AdditiveAnimationType.AAT_NONE: 0>,,False,Native pose evaluation at 4 phases; no end-to-end playback claim,d28cce82d1185edcc447a1a4b461d83c4c4def4d70b1f4b8740496caccd2bce1
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Locomotion/A_TFA_FP_AR_Idle_Loop_Crouched,2.0,<AdditiveAnimationType.AAT_NONE: 0>,,False,Native pose evaluation at 4 phases; no end-to-end playback claim,3cce4724779bc2adc00f30db53baef52cd722b89d46bd7c84afbf1a3cc539289
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Locomotion/A_TFA_FP_AR_Idle_Loop_Standing,2.0,<AdditiveAnimationType.AAT_NONE: 0>,,False,Native pose evaluation at 4 phases; no end-to-end playback claim,b8538f1c63f19e9777d9300bf57abec1cd1e3808851c122bb2fde4d53ad5a71d
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Locomotion/A_TFA_FP_AR_Jump_End,0.8999999761581421,<AdditiveAnimationType.AAT_NONE: 0>,,False,Native pose evaluation at 4 phases; no end-to-end playback claim,69fde0be52fd3478fc1740bd89b76ce3c4a67c6eb2842a8514daf3fb69b1db4b
/Game/InfimaGames/TacticalFPSAnimations/Weapons/AssaultRifle/Animations/Character/FP/Locomotion/A_TFA_FP_AR_Jump_Falling_Loop,0.800000011920929,<AdditiveAnimationType.AAT_NONE: 0>,,False,Native pose evaluation at 4 phases; no end-to-end playback claim,2ae8ece584e305476af587b1965de09dd7dd0b290415e2eb570886b6804bfc13
